task_id,one_itemset,two_itemset,leaves,leaves_branch,leaves_corrob,leaves_homo,leaves_per_class,nodes,nodes_per_attr,nodes_per_inst,nodes_per_level,nodes_repeated,tree_depth,tree_imbalance,tree_shape,var_importance,best_node,elite_nn,ch,int,nre,pb,sc,sil,vdb,vdu,cohesiveness,conceptvar,impconceptvar,wg_dist,cls_coef,density,f1,f1v,f2,f3,f4,hubs,l1,l2,l3,lsc,n1,n2,n3,n4,t1,t2,t3,t4,attr_conc,attr_ent,class_conc,joint_ent,mut_inf,ns_ratio,can_cor,cor,cov,eigenvalues,g_mean,gravity,h_mean,iq_range,lh_trace,mad,max,mean,median,min,nr_cor_attr,nr_disc,nr_norm,nr_outliers,p_trace,range,roy_root,sd,sd_ratio,sparsity,t_mean,var,w_lambda,attr_to_inst,cat_to_num,freq_class,inst_to_attr,nr_attr,nr_bin,PCASkewnessFirstPC,PCAKurtosisFirstPC,PCAFractionOfComponentsFor95PercentVariance,Landmark1NN,LandmarkRandomNodeLearner,LandmarkDecisionNodeLearner,LandmarkDecisionTree,LandmarkNaiveBayes,LandmarkLDA,ClassEntropy,SkewnessSTD,SkewnessMean,SkewnessMax,SkewnessMin,KurtosisSTD,KurtosisMean,KurtosisMax,KurtosisMin,SymbolsSum,SymbolsSTD,SymbolsMean,SymbolsMax,SymbolsMin,ClassProbabilitySTD,ClassProbabilityMean,ClassProbabilityMax,ClassProbabilityMin,InverseDatasetRatio,DatasetRatio,RatioNominalToNumerical,RatioNumericalToNominal,NumberOfCategoricalFeatures,NumberOfNumericFeatures,NumberOfMissingValues,NumberOfFeaturesWithMissingValues,NumberOfInstancesWithMissingValues,NumberOfFeatures,NumberOfClasses,NumberOfInstances,LogInverseDatasetRatio,LogDatasetRatio,PercentageOfMissingValues,PercentageOfFeaturesWithMissingValues,PercentageOfInstancesWithMissingValues,LogNumberOfFeatures,LogNumberOfInstances
28,-0.3471040551285143,-0.2699657165450774,-0.3343531869543833,-0.24221279483921396,-0.49069372805954903,-0.1459598749687329,-1.1793956910762806,-0.3343531869543833,-0.24314951012892297,-0.6209327582244709,-0.28832947821755744,-0.24018455131016214,-0.24937146186018366,-0.0835457554744044,-0.45548588246484867,-0.49915193803364244,-1.2390224876820037,-1.6325816819018684,0.048256860618825184,-0.1504530783081507,1.386622168442064,-1.7726470608229312,0.0,0.4183192831869227,-0.6601745516454854,-0.0007227574834642145,-0.3162193948574417,1.2041528582570666,-0.18738017761392772,0.16562170144068927,-1.2202987997391876,0.4792836119113565,0.0,-0.866656525550872,0.0,1.3123846577421152,-1.0208661022497734,0.6802541191984324,-0.8736612135739522,-0.813839106525217,-0.9814411084403998,0.0006670070919683441,-1.1913621613702983,-0.27034983598933116,-0.7770386322238045,-0.8617277209341524,-0.4792393025026209,-0.3891208920406348,-0.32860684257281675,0.34454871171508195,-0.503568583363101,-0.3674922583692139,0.9022952834725885,0.5798047845712339,0.3702307690806367,-0.17535523680618806,-1.2235243048391282,0.0,-0.11960146838753886,-0.12492545573296211,-0.30868862529014224,-0.14443643392159722,-0.3215535781899354,-0.12422223705788225,-0.2657722096753892,-0.12268803168644636,-0.20316951343672657,-0.12962960739249182,-0.12641633406108338,-0.29395196775760307,-0.538353825848107,0.697440907171752,-0.18585760810892607,-0.308139371634286,-0.36069736137779823,-0.2030698572393746,-0.04299128209441706,-0.15366696550376563,0.0,0.033077683698715166,-0.12659289905475768,-0.12492545573296211,-0.742891811881563,-0.30925838331315464,-0.2745976360917854,-1.2511370409099087,-0.3190153167046557,-0.2745014295343263,-0.21291376534564788,-0.37723730732831157,-0.2517210886238287,0.6849358894985631,0.9993273944293941,-1.1981877055032637,-1.268623887433896,0.604735213947078,0.14383137046553576,0.8723741737268406,1.2232555096934132,0.7648955015025893,0.42327710298825866,0.7972125441918533,0.2493599995867611,0.0613002446945895,0.04441242997132398,0.08203269492257144,-0.3390760914267809,0.0,0.0,0.0,0.0,0.0,-0.9361043693633707,-1.2511370409099087,-1.2547037139325803,-0.6619678953191563,-0.3189759549519895,-0.30899524622821745,-0.12469755034773344,-0.3146990419301608,-0.15681628547590692,-0.22693961881873204,-0.21670739172359893,-0.24415757031462018,-0.19892805275308006,-0.27453321401640474,0.6397105352909698,-0.29116979684926253,0.00293331787684868,-0.00293331787684868,-0.22056771184056798,-0.32826348074872463,-0.25237653008429606,0.3001125990488487,0.3297513167689943
29,0.14539136388509494,0.5022351136998647,-0.4061526409656034,-0.8544885929875363,0.49748812931419734,-0.14595987496873697,1.020330463661752,-0.4061526409656034,-0.2615861841469471,-0.05305506594253224,-0.4376794283133124,-0.25805485252849075,-0.8523339649098983,0.6234061481603865,0.7065035041153124,-0.32621571416925715,1.104736218746772,0.7448398360170018,-0.4813263967132778,-0.14289431306488137,-0.623268141963297,0.7360527724387432,0.0,0.42776390984245827,-0.7117157854931152,-0.0015097915771727362,-0.48161051024966717,-0.36729296875386674,-0.4323250232442869,-0.057200450204094186,-1.0223173050995806,0.4585531693677042,0.6256680658815539,-0.1768159258425716,-0.431393055780523,-0.3959498815802431,1.2463612744731554,0.24751323669883551,0.5597068706906942,0.3578839950803015,-0.07172970333037669,0.1533602424880919,0.14945501660668117,-0.39122694615684944,-0.10259035100773609,-0.2323230839100434,-0.4176855315676595,-0.03891027147773778,-0.440382577787207,-1.0662183402642926,-0.3730909527056611,-0.6735797506463935,0.17057157800922695,-0.8647086667756027,-0.42488955844983706,-0.1573838657064177,1.165526455368905,-0.7323092800452502,-0.11960132425813678,-0.12489308315348083,-0.30563543196334175,-0.1300032754414818,-0.3180137690090577,-0.12341216391676815,-0.3178187876990112,-0.12258603097416261,-0.19159591312035718,-0.12758735534533086,-0.1263838046932544,-0.2901493630195413,-0.5891973358381284,-0.5462927229549638,-0.2420458801281147,-0.30244078182945233,-0.4453122149132724,-0.19149509975928944,-0.39675978486309776,-0.145324349411774,0.0,0.5993667254770986,-0.1263226805165603,-0.12489308315348083,0.036105675277562935,-0.22395004271873556,0.7169769227434377,0.9501463250677837,-0.3515011391375886,-0.37684117838744935,-0.20555395685456165,-0.03767214245914372,-0.2124030944556591,-0.44976113316572947,-0.09929060456135826,0.18757795301698407,1.0419296647109393,0.04930778697508294,0.6381190625068612,0.28049276223852937,-0.6520030386805943,-0.11809126880128423,0.09170354209565966,-0.18542729691694773,0.13769710976362198,-0.19186381729848118,-0.19558631725593453,-0.2142604113135099,-0.48613602952018903,0.0,0.0,0.0,0.0,0.0,-0.5561287624857515,0.9501463250677837,0.28740184860704576,1.8185227116791276,-0.3514611022561874,-0.22375071440755262,-0.09995937650163812,0.11387625723190103,-0.10753551293061707,-0.35497256237277486,-0.1526316051667714,0.7899215510178889,-0.13827286990608392,-0.37687399793967985,-0.545090970585553,-0.5110309096873692,-0.35368038861814044,0.35368038861814044,0.10892436623339322,2.48339694782048,0.0662512955956407,-0.59547556372731,-1.0774252894405543
31,0.4235416126253471,0.8169626566672568,-0.3814698920547054,-0.4551728342106717,-0.20597347315515843,-0.14595987496873608,1.020330463661752,-0.3814698920547054,-0.25381673302592783,0.7370096591578682,-0.38787729335378157,-0.254827598688801,-0.45905988141541554,0.04755091177375829,-0.09065186988071158,-0.4243241599870523,0.5836110271862132,0.7154190226751159,-0.4831316191031272,-0.13982503034583416,-0.7153069068759518,0.5016038947366533,0.0,0.10766951869011451,-0.14337982517191927,-0.0015087442745081322,-0.48787251195670855,-0.5688741594493458,-0.43935962978542786,0.2892115238804765,-1.2399038011532857,0.47412712666462137,0.7558568499102883,0.8256715194597579,0.9504932723826494,-0.3619223311668806,1.4785423472801869,0.639445642767906,1.2625110878353476,1.3132264330644103,0.899261045923222,0.33747849671493524,0.8064873371377842,0.8759016236104825,0.4013347592732698,-0.2954626113642852,-0.4406753702298921,-0.0835368160351804,-0.4539152870221269,-1.0867258305491054,-0.6611379902945105,-0.8125042126555161,-0.6663702795607525,-0.9774786301088295,-0.7262996999748107,-0.044565396527419435,0.48197997653812724,-0.7903040978788205,-0.11960144693304202,-0.12491913599957143,-0.11194785379124485,-0.1367873091864826,-0.1409740954377158,-0.12084895495181587,-0.3301724809822252,-0.11977545360961478,-0.20135911610107893,-0.1253734220256744,-0.12218012208746729,-0.23441539418554094,-0.620565310810899,-0.5462927229549638,-0.2420458801281147,-0.2910436022197851,-0.5301828147732403,-0.20129040239284782,-0.48079511987812784,-0.15043404225249934,-0.5551421917434273,0.8118851252825896,-0.12229109461749907,-0.12491913599957143,0.8253363943496037,-0.23828286406823104,0.9530661034184906,0.9501463250677837,-0.34839337735028264,-0.36639834687182454,-0.21383374140703368,-0.2098220550010838,-0.2467116668516871,0.05009819039447397,-0.7695053514168716,0.6787409329702385,0.5041648718174738,-0.6288528745316289,-0.15436206570277536,-0.37775495689658595,-0.7404634191272486,-0.2738403707464239,-0.21692731386788103,-0.3064240989733618,-0.02326547143977915,-0.2088066389239128,-0.2293947728300945,-0.22791335850832015,-0.48365266122003225,0.0,0.0,0.0,0.0,0.0,0.46514031869105715,0.9501463250677837,0.7804461011001164,0.7805832582340344,-0.34835340505518786,-0.2380728151200229,-0.09406933510971068,0.03145793046996607,-0.08563294735493268,-0.35276509782873966,-0.21670739172359893,-0.24415757031462018,-0.19892805275308006,-0.36643106080465176,-0.545090970585553,-0.4972059715575897,-0.3076909810711724,0.3076909810711724,-0.22056771184056798,-0.32826348074872463,-0.25237653008429606,-0.4178915966960149,-0.8284726382209653
32,-0.8342251518143582,-1.1029618110055788,-0.33203243286582224,-0.2664270284128137,-0.4973214575565518,-0.14595987496873317,-1.1793956910762806,-0.33203243286582224,-0.15385575158888395,-0.9990204431531517,-0.28709783114060256,-0.15921707554695652,-0.2738679184728574,-0.07534848178238085,-0.44956981508859645,0.23416028682294407,-1.2170851169993882,-1.2695315550865782,1.1898037930793006,-0.1500096839716597,1.3861717374396776,-1.547146728857554,0.0,0.4804664596461995,-0.6261535349964324,-0.001464693723539954,0.4955279372242098,1.0906443667647931,0.943055667138468,-0.406572812715643,0.8966446967260441,0.4190260739318519,-1.621194119890339,-0.8290436606707149,-0.30792244822881537,0.540699897366695,-0.9047284458857587,0.5231562171046243,-0.841620784234457,-0.7913275292858558,-0.8745052808693762,0.04826078131324791,-1.257480141506094,-1.352787635558675,-0.8046756966261295,-0.2791569088170521,-0.48456103400942657,-0.46981608419537074,-0.45937193635583456,0.7063226011746371,-0.4194970919214318,1.0665804809238668,0.7260361220115906,1.3207732375798826,1.8399885621983616,-0.17775940982757754,-0.4698917052793867,0.25538381839331403,-0.11960122676286611,-0.12492542128903304,-0.30868862529014224,-0.14373308645201915,-0.3215535781899354,-0.12134794194097762,0.4443235205631475,-0.11999523734746041,-0.20271659693439567,-0.12656008184471862,-0.12204549908987836,-0.29395196775760307,-0.13086048275218598,0.697440907171752,-0.2420458801281147,-0.4035907508652496,1.9595041712429035,-0.2026168168759371,0.07947064776122016,-0.15214622280544468,0.0,-0.7262986473939684,-0.12249052401748761,-0.12492542128903304,-1.2493485354926168,-0.3911131643413943,-0.2745976360917854,-1.2511370409099087,0.14647452392003887,-0.3747526120843244,-0.22763338232782043,-0.2938382359640474,-0.2612801220314142,0.46719095204633887,1.0998070184967144,-1.1102646580471527,-1.239655778768575,0.9981073702071027,0.8502412379976273,0.399741709290438,1.2224018147381643,-0.5121175786685856,-0.6337585114552394,-0.551341033282701,0.23510945140554762,-0.22002167657868985,-0.2467194210559295,-0.23975032593813325,-0.3558793579352143,0.0,0.0,0.0,0.0,0.0,-0.9160008496369639,-1.2511370409099087,-1.2468915802646225,-0.6805714748665994,0.1465473742039815,-0.39078977111594937,-0.12469755034773344,-0.3146990419301608,-0.15681628547590692,-0.33289791693242266,-0.21670739172359893,-0.24415757031462018,-0.19892805275308006,-0.3747854105126742,0.6397105352909698,-0.05159699803256697,1.1375505440280258,-1.1375505440280258,-0.22056771184056798,-0.32826348074872463,-0.25237653008429606,-0.5556364228581342,0.779826133916823
37,-0.24273606870462452,-0.11270419290909935,-0.39503460975063626,-0.6357541400732135,0.03951344087656234,-0.14595987496873655,1.020330463661752,-0.39503460975063626,-0.19531092422911633,0.5202545256637221,-0.41416781130738806,-0.20071624184198072,-0.6375335224592491,0.29790766923060596,0.20657298386450562,1.2119099199650594,0.6713190477373386,0.40517727598846726,-0.4863244924769923,-0.15011790406299383,-0.670622733513719,0.5165822002649676,0.0,0.004149633728862338,-0.29060214706437565,-0.001454761041470137,-0.37668819156297784,-0.4609892933449925,-0.35556502370124304,-0.7398431470915109,0.35130198109221583,0.33132576426118543,0.5636704296127599,1.2462570475418588,0.543531201175021,-0.36991620731918606,1.3934027738978116,-1.000132982012419,1.4146375993426554,1.7871650436981243,1.0657046337866563,0.2264196206008166,0.8308304059188011,0.9905023616516059,0.4367562890028963,0.7237375298272731,-0.46876008014931114,-0.39698730285831113,-0.38203418018964846,-0.07924355879468253,-0.42275564503655155,0.1981212672157232,-0.5930987969464557,-0.28368837238923944,-0.5353291679591555,-0.1210132693407117,0.32256908091791636,-0.23185814669502375,-0.11960135921952071,-0.1249253821095729,-0.2929407153676472,-0.14434396511742825,-0.3031270567532217,-0.12258770509678778,-0.3315109971446877,-0.12195834873538584,-0.2023520520425174,-0.12696546025297326,-0.1234664631713803,-0.2678732268597369,-0.5050890631463989,-0.5462927229549638,-0.2420458801281147,-0.3864949814507487,-0.5464562077157947,-0.2022659428623717,-0.4899003041786319,-0.15236573555166089,-0.6154787115038933,-0.6790377854858254,-0.12342897197899363,-0.1249253821095729,0.9766663205547346,-0.31723783435311703,-0.2745976360917854,0.9501463250677837,-0.31267569847534227,-0.39146114250932407,-0.22763338232782043,-0.39517201006004854,-0.2485497874173423,2.0249047353584064,-0.7739215896345433,0.6024787708247191,0.5917951837347504,-0.4654296341572158,0.3103478475736602,-0.27588744892637723,-0.6987489526782207,-0.44149005369761635,-0.5244902704145953,-0.5171386489609372,0.20870005160326535,-0.219072666289242,-0.24111603209227206,-0.23927823608998244,0.1386763317647762,0.0,0.0,0.0,0.0,0.0,0.1201428572060166,0.9501463250677837,0.613889589554801,1.131212179850955,-0.3126148872436937,-0.3169935575876985,-0.12469755034773344,-0.3146990419301608,-0.15681628547590692,-0.35055763328470446,-0.21670739172359893,-0.24415757031462018,-0.19892805275308006,-0.39149410992871914,-0.545090970585553,-0.5075523768676182,0.052101174724958434,-0.052101174724958434,-0.22056771184056798,-0.32826348074872463,-0.25237653008429606,-0.9835109338116251,-1.0055714106467688
43,0.2834625252062083,0.63240645858134,-0.3578485733083431,0.5854049742935526,-0.39779082250214765,-0.14595987494750376,1.020330463661752,-0.3578485733083431,-0.2479646678937354,-0.6955814412531722,-0.41168534900763626,-0.2470408450026447,0.5861089352151773,-0.9133627893320052,-0.4147326610077014,-0.469133308945946,0.881929254034053,0.6319742050245888,-0.1387419199936652,-0.14890172255529244,-0.6423098129925595,0.48200941853022833,0.0,0.5676686338872479,-0.6588105208671714,-0.0015101363633537777,0.30230712926573816,-0.3244696764885823,0.18564657674134397,-0.7459698931631276,1.0150368849504365,-0.6546878451995813,0.6485055057667651,-0.019692124807702244,-0.431393055780523,-0.46314009956599633,0.32507846893838144,-0.20951369858910515,0.1751273557153435,-0.09971638340160119,-0.6542285493204744,0.35498458902954555,-0.44325712240654086,-0.8087032565446511,-0.4169937348748393,-0.19844036834173182,0.5757873409674784,-0.3809686143256798,-0.47748839343134386,-1.0961999357817427,-0.30550549944102035,-1.2602537927531703,-0.1381171580175787,-1.2668629180406097,-0.5115961338829276,-0.16277727324729244,1.1289394141322169,-0.8130768807997999,-0.11960144275589221,-0.1249252261478884,-0.30096806939835397,-0.14251995558168448,-0.31840986762955104,-0.12429749705303268,-0.3192210602853832,-0.12280737935827575,-0.20180522712882626,-0.12954952183303903,-0.12668088304755024,-0.29343113434600715,-0.5780964633917262,-0.5462927229549638,-0.2420458801281147,-0.21126334495211402,-0.45064420176691306,-0.20170547285393065,-0.40629866881274934,-0.15309431883311775,1.4504377167157696,-0.7382307418728837,-0.12679404717533174,-0.1249252261478884,0.08568901539209867,-0.30098895747227594,-0.2745976360917854,0.9501463250677837,-0.3245399425792937,-0.28912139365620104,-0.22763338232782043,1.3788504585485781,0.4064512456350844,1.3690252476480618,0.5947052986612863,0.6774543632751928,0.7998585650939817,0.696344908436304,0.6344937646552353,0.46963364271689073,-0.6712099499392854,0.24268020359470163,1.5273666680098714,0.22886759944524948,0.4683223472547567,-0.048434346783698665,0.16938364445578322,-0.07024483361859027,2.598457732257382,0.0,0.0,0.0,0.0,0.0,-0.19757031091857433,0.9501463250677837,0.46050528137160407,1.454111441322335,-0.324486835761547,-0.3007541846041918,-0.12469755034773344,-0.3146990419301608,-0.15681628547590692,-0.2423918706269786,-0.21670739172359893,-0.24415757031462018,-0.19892805275308006,-0.289153326005444,-0.545090970585553,-0.3366137063790862,-0.04352191414600701,0.04352191414600701,-0.22056771184056798,-0.32826348074872463,-0.25237653008429606,0.22861049558414245,0.195529159802063
45,0.45060892015423415,0.8076881867996533,-0.3827472063205026,-0.5596596181466266,-0.1882275517646579,-0.14595987496873666,0.10377789918757105,-0.3827472063205026,-0.2679383614108578,-0.760645194989213,-0.3732747107354706,-0.26696380546214676,-0.5642013208185682,0.3780402054903863,-0.06110828755869378,-0.6709488306855526,0.27534054821658277,-0.2167648317679014,-0.45928881787221226,-0.1506020498021435,-0.19548269547083855,0.24184988722437425,0.0,-0.4628418554243655,0.003972073411637578,-0.001161197309667748,-0.5118705842500095,0.15437884877420574,-0.4548192513314306,2.201841407746489,-1.1976223838309108,0.47831752807490646,0.7089546124534956,-0.6944340277176794,0.0,-0.1430969893564082,0.4476003761691199,0.7071465288235379,-0.8736612135739522,-0.813839106525217,-0.8809808565193008,0.48986278766385755,0.6391406774634532,0.7356966833105149,0.19529294690776058,-0.9282375413909251,-0.4703385626578574,0.04149066760053284,0.8303427879082933,1.1024460357139376,-0.8664072541890127,-0.537629606109027,-0.3933294098816979,-0.4590710800367741,-0.5860668071691871,-0.13061968841566313,1.0087462562959308,-0.8680689152757594,-0.11960147066132563,-0.12492545643893652,-0.30868862529014224,-0.14465790586802377,-0.3215535781899354,-0.12459849624217438,-0.28782552615298046,-0.12303621873241967,-0.20323376802702267,-0.12994462884343883,-0.12687789878698122,-0.29395196775760307,-0.5527433083730917,-0.3908260191891243,-0.2420458801281147,0.016680247241231832,-0.26963179428475315,-0.2031341294016616,-0.27706475849584417,-0.1538607401721064,0.0,0.614593042271051,-0.1270191035511927,-0.12492545643893652,-0.6669282211054839,-0.24810017273551926,0.0,0.032944922577078456,-0.345933065935332,-0.28285569474682615,-0.22763338232782043,-0.4574483607873498,-0.25933979566355064,0.23216746895013218,-0.3888711151953652,0.03909353333283995,0.24000109241206782,0.7453707262975147,0.35007281035474785,0.8518067949096378,-0.2585907666678346,1.6785607327885048,1.140768600979301,0.8872071447534732,0.326166913134572,0.3938452969040078,0.5028276875957632,0.1256727102285857,-0.4898024097763222,0.0,0.0,0.0,0.0,0.0,-0.020021783357342775,0.032944922577078456,0.1640325939550179,0.3540194264263486,-0.3458931447710633,-0.24788278065505423,-0.12469755034773344,-0.3146990419301608,0.1717221981593588,-0.3682173496369862,-0.21670739172359893,-0.24415757031462018,-0.19892805275308006,-0.2828875637244272,-0.3969907823509876,-0.3995394731568892,-0.27382084517618477,0.27382084517618477,-0.22056771184056798,-0.32826348074872463,-0.25237653008429606,0.26027345817967223,-0.05019576233734983
49,1.3515394924025013,1.6406443931941899,-0.4059367568643419,-1.0037798755018617,0.4870785154525027,-0.14595987496873705,1.020330463661752,-0.4059367568643419,-0.25129578722214274,-0.42299684904169355,-0.41746196907667577,-0.2557073865648631,-1.0039116915862742,1.615849624293434,0.816832094628635,0.07977876580050444,0.5685324918872167,-0.1383074809712238,-0.48688190444258755,-0.15062109866472373,-0.6792377539590201,0.4869211616446628,0.0,-0.3861827915033012,-0.06742792550228716,0.001083360529964601,-0.4766300401457229,-0.5917902569037745,-0.4303219375706516,-0.04112050525842919,-1.198700129496415,0.47391662578466465,0.7101259810780708,-0.8757023256369805,3.0,-0.35035231683509555,1.5504039179261484,0.6598734251729881,-0.6856189807815983,-0.675369834722992,1.9148208956031794,0.18663780075022163,-1.2439356317145653,0.5877184972759415,-0.821822529358585,0.2805544745496436,-0.4626840031178849,-0.3204703856280887,-0.0374601123472046,1.317802077494246,-0.7033158539424879,-0.9151167918922521,-0.53200811972767,-1.0182324653801862,-0.71521444455455,-0.07146470543104166,1.8964043983456311,-0.46945310926403905,-0.11960147063535109,-0.12492545643609759,-0.30868862529014224,-0.14466521478150018,-0.3215535781899354,-0.12456473960719348,-0.13964253380047575,-0.12303621873241967,-0.20323376802702267,-0.12993370331080276,-0.12687843009586644,-0.29395196775760307,-0.43418259528223235,-0.5462927229549638,-0.2420458801281147,-0.4107139881212916,-0.3284836198685417,-0.2031341294016616,0.8152746120432605,-0.15385395012681422,0.029870812228135295,1.3460579782301556,-0.12699976194398066,-0.12492545643609759,-1.0503095995933833,-0.32566818031217043,0.0,0.9501463250677837,-0.304558589177479,-0.38937257620619914,-0.22763338232782043,-0.43535624462328043,-0.2611730934509496,0.33257371151319715,-0.07148771811022053,0.6764305704581873,0.5018953501955595,0.8712406343970313,-0.09408323453915524,1.0566993567297576,-0.7005032991978851,-0.5386130048348267,-0.48137800990028756,-0.5296388882411053,0.3545669295494268,-0.2202050709573227,-0.2480003937779805,-0.23996402617144338,-0.4865273548727242,0.0,0.0,0.0,0.0,0.0,0.13707628211344694,0.9501463250677837,0.6220646415362151,1.1140023473814176,-0.304500344552195,-0.325410719464754,-0.12469755034773344,-0.3146990419301608,-0.10753551293061707,-0.3682173496369862,-0.21670739172359893,-0.24415757031462018,-0.19892805275308006,-0.3894055225017135,-0.545090970585553,-0.4990790276913018,0.10906285424185073,-0.10906285424185073,-0.22056771184056798,-0.32826348074872463,-0.25237653008429606,-0.9108043569207243,-0.857259977617605
53,-0.3888952787760436,-0.3430521203812603,-0.3917783578899419,-0.6085865405650763,-0.038449899327222904,-0.14595987496873616,-0.35449838304951836,-0.3917783578899419,-0.23421500932225753,0.5313432671508633,-0.4091862097188893,-0.23899440159698357,-0.6112550052435176,0.22451701928101267,0.15298660363581948,0.12552143869604146,-0.4232679665322298,-0.7433908975212045,-0.4226493015446857,-0.14981724681548148,0.24494953115613213,0.3305211355408417,0.0,-1.0138607012073926,1.3664597178466398,-0.001220771075542529,-0.40058222108866626,0.6965501517018327,-0.319120643840762,-0.5906350348486573,0.8933580743451378,0.3501093641807369,0.19515890548500767,-0.2927630332618602,-0.35417481832707143,-0.0829022215678907,-0.7616316441138719,-0.3862154287118866,-0.4232499806007156,-0.19875181849131474,0.6486407168526659,0.2943751602598992,1.0373921598604996,0.8107681464279856,0.5351789131170277,1.3135133270822748,-0.38102996953225693,-0.3086881225505662,-0.44841351879390007,-0.9704706642569517,0.7690286879738004,0.413817161956115,-0.14767694614557061,0.3687346499887884,0.17779999671276678,-0.1675953780057321,0.7095224542190453,0.9470033990591592,-0.11960118891658396,-0.12492537937990299,0.1404725552413784,-0.14371004163671852,0.21906280797696517,-0.12227951290196921,-0.27689598317722464,-0.12099706979905922,-0.20220836460139432,-0.12204096301311308,-0.11603306913272124,0.4886986128096735,0.9888901323097135,-0.23535931542328484,-0.2420458801281147,-0.3864949814507487,-0.15739379792539174,-0.2025217149772686,-0.28922879001936175,-0.1525551007263044,0.0,-0.6228656876687274,-0.11654900435225617,-0.12492537937990299,-0.9658570586581169,-0.22766979595989875,-0.2745976360917854,-0.42565577866827403,-0.35074338240549857,-0.37057547947807445,-0.22763338232782043,-0.35322321869688134,-0.26215328338498467,-0.5135918004094072,-0.7207120282529081,-0.7572397723605506,-0.6403273445142477,-0.46315218654771184,-1.275648208697841,-0.3029549409146663,0.1589260540555572,-0.39186720892460797,-0.42598404707518317,-0.40054828345833426,0.33082996848817275,-0.21204825420000398,-0.23703765716341438,-0.2334368492839512,-0.05525111018552994,0.0,0.0,0.0,0.0,0.0,-0.881186912675707,-0.42565577866827403,-0.7243179639732389,0.31667585145311367,-0.3506841779559375,-0.22755978374597596,-0.12469755034773344,-0.3146990419301608,-0.15681628547590692,-0.3284829878443522,-0.21670739172359893,-0.24415757031462018,-0.19892805275308006,-0.370608235658663,-0.24889059411642228,-0.5040738440478673,-0.3418185686163395,0.3418185686163395,-0.22056771184056798,-0.32826348074872463,-0.25237653008429606,-0.4829298459672335,-0.9406739330276304
219,-0.9880740531558597,-1.3803056869612365,0.5670169068376882,0.9919370001153445,-0.7328396334040528,-0.14595987495402563,1.020330463661752,0.5670169068376882,1.1639111240116464,-0.34002548733765586,0.8523655512219931,1.1599482595781403,0.9865431822169862,-0.8201484529698327,-0.8816153535130072,0.37383880584324575,0.7698242227616898,0.47449638605390737,-0.16308470357387392,-0.1506265236646519,-0.6274275521628204,0.902132891112221,0.0,-0.4999994317827874,0.756231959750717,-0.0015101383021013087,3.0,-0.2852344362375602,3.0,-0.4588063560023095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003805242658129176,1.381947710841058,-0.7391143627518693,0.5507003745089258,-0.5173032486641898,-0.0968153205111439,0.08741580016408552,-0.5284464800092213,-0.11960147065877297,-0.12492545644181917,-0.30857635284195617,-0.14466860946371754,-0.3214265607085972,-0.12461990118547224,-0.333054527173197,-0.12302693143130623,-0.20323378348536364,-0.12994258067300793,-0.12686250183433115,-0.29393818229422214,-0.5626626908993551,-0.5462927229549638,-0.2420458801281147,-0.3715361832130603,-0.5682511076654027,-0.20313415214348163,-0.5004000842911743,-0.15386711144271542,-0.501568672743323,-0.6563691945342138,-0.12701084789203834,-0.12492545644181917,1.1793419772334122,-0.40165523650290963,-0.18016196382176422,0.9501463250677837,3.0,-0.39146114250932407,-0.22763338232782043,-0.34714311495422123,-0.19783060888609683,0.8380751861682597,0.10769373903053589,0.23906651383786812,0.7031943426307401,0.5498495335391899,0.17703843335469183,-0.48728609756692864,-0.6582159508478238,1.817221053272481,0.7852704124509291,1.4633708322287493,0.3353798333168085,0.8397452457291944,0.6428790457445562,0.5691937133848494,-0.19936657878393838,0.0,0.0,0.0,0.0,0.0,-0.4125006271008105,0.9501463250677837,0.3567420724060877,1.6725501065269162,3.0,-0.40132301711469115,-0.12234153379096246,3.0,-0.15134064408198583,-0.35276509782873966,-0.21670739172359893,-0.24415757031462018,-0.19892805275308006,-0.39149410992871914,-0.545090970585553,1.4789574426578636,2.301080700088588,-2.301080700088588,-0.22056771184056798,-0.32826348074872463,-0.25237653008429606,-0.9835109338116251,1.7301146939663135
