task_id,classifier__base_estimator__max_depth,classifier__learning_rate,classifier__n_estimators,classifier__algorithm_0.0,classifier__algorithm_1.0,imputation__strategy_0.0,imputation__strategy_1.0,imputation__strategy_2.0
14,0.8891392230579946,0.3866086246646704,-0.23439349720828395,0.0,1.0,0.0,1.0,0.0
14,0.8891392230579946,0.3030444101117254,1.4087344767284418,0.0,1.0,0.0,0.0,1.0
14,0.8891392230579946,-0.796655219103625,0.11274621559524972,0.0,1.0,0.0,0.0,1.0
14,1.2373157784647724,0.2890878828018158,-0.3192498714491475,0.0,1.0,1.0,0.0,0.0
14,0.5409626676512168,0.6072669150400245,0.8301682887225524,0.0,1.0,0.0,0.0,1.0
14,1.2373157784647724,0.09191006329876682,1.0075952530443584,0.0,1.0,1.0,0.0,0.0
14,0.192786112244439,0.19367485308611784,0.2824589640769773,0.0,1.0,0.0,1.0,0.0
14,1.58549233387155,0.10501446779327334,1.3238781024875776,0.0,1.0,0.0,0.0,1.0
14,1.58549233387155,0.07380198804928624,1.4395913400887557,0.0,1.0,0.0,1.0,0.0
14,0.192786112244439,0.7774448339407205,1.2158790807264783,0.0,1.0,0.0,1.0,0.0
14,0.5409626676512168,-0.03687552288752668,-0.5738189941717389,0.0,1.0,0.0,1.0,0.0
14,1.58549233387155,-0.22874964930726327,1.7173031103315823,0.0,1.0,0.0,0.0,1.0
14,0.5409626676512168,0.126403637043752,0.5833133818400396,0.0,1.0,0.0,1.0,0.0
14,1.2373157784647724,0.9233647989588859,0.5910275976801184,0.0,1.0,1.0,0.0,0.0
14,0.5409626676512168,-0.3537218397308642,0.3364584749575272,0.0,1.0,1.0,0.0,0.0
14,0.5409626676512168,0.1397715054924805,-0.5275336991312677,0.0,1.0,0.0,1.0,0.0
14,0.5409626676512168,-0.5100157017191844,0.6527413244007465,0.0,1.0,0.0,0.0,1.0
14,-0.1553904431623386,1.1713415285931577,0.984452605524123,0.0,1.0,0.0,1.0,0.0
14,1.2373157784647724,0.19433366986938017,0.02788984135438574,0.0,1.0,0.0,0.0,1.0
15,-0.1553904431623386,1.3534045887274024,-1.03667194457645,1.0,0.0,0.0,0.0,1.0
15,0.192786112244439,-0.41345610618710094,0.24388788487658447,0.0,1.0,1.0,0.0,0.0
15,-0.5035669985691166,-0.5965341728004437,-0.5352479149713463,1.0,0.0,0.0,0.0,1.0
15,-0.5035669985691166,1.2311887597958904,1.4087344767284418,0.0,1.0,0.0,1.0,0.0
15,-0.1553904431623386,1.4748896153095599,0.6990266194412177,0.0,1.0,1.0,0.0,0.0
15,-0.5035669985691166,0.5796103961299202,-0.4349631090503254,0.0,1.0,0.0,1.0,0.0
15,-0.8517435539758943,0.6407084419753329,0.30560161159721305,0.0,1.0,1.0,0.0,0.0
15,0.5409626676512168,1.3882471229508369,1.431877124248677,0.0,1.0,0.0,1.0,0.0
15,0.192786112244439,-1.550513956138548,-0.19582241800789132,1.0,0.0,0.0,0.0,1.0
15,-0.5035669985691166,1.4622313408301817,-0.026109669526163747,1.0,0.0,0.0,0.0,1.0
15,0.192786112244439,0.8717888973735938,-1.0135292970562146,0.0,1.0,1.0,0.0,0.0
15,-0.8517435539758943,1.2213179339845548,-0.41182046153008983,1.0,0.0,0.0,0.0,1.0
15,-1.5480966647894499,1.015576238735187,1.2081648648864,1.0,0.0,0.0,0.0,1.0
15,-0.1553904431623386,0.6801534848170647,-0.1572513388074987,0.0,1.0,0.0,0.0,1.0
15,-0.1553904431623386,1.1757125354154525,0.8687393679229448,1.0,0.0,1.0,0.0,0.0
15,-0.5035669985691166,1.6317313866196042,0.25160210071666317,0.0,1.0,1.0,0.0,0.0
15,0.192786112244439,0.9001556397590996,1.6170183044105617,0.0,1.0,0.0,0.0,1.0
15,0.192786112244439,-0.7162149116326787,1.269878591607028,0.0,1.0,0.0,0.0,1.0
15,-0.1553904431623386,-1.7068794191203536,-1.4995248949811615,1.0,0.0,0.0,1.0,0.0
15,0.192786112244439,0.6639294051267286,-0.24210771304836246,0.0,1.0,1.0,0.0,0.0
16,1.2373157784647724,1.037524025922795,-0.8438165485744871,0.0,1.0,1.0,0.0,0.0
16,0.5409626676512168,1.4712505000319946,-0.6201042892122101,0.0,1.0,0.0,0.0,1.0
16,0.5409626676512168,1.2692829844876587,1.3470207500078135,0.0,1.0,0.0,0.0,1.0
16,1.2373157784647724,1.4295091106955482,-0.01839545368608522,1.0,0.0,1.0,0.0,0.0
16,0.5409626676512168,1.2756654151907563,0.9613099580038872,0.0,1.0,0.0,0.0,1.0
16,-0.1553904431623386,1.3533766734475667,0.7375976986416101,0.0,1.0,0.0,1.0,0.0
16,0.5409626676512168,1.732884278201082,0.24388788487658447,0.0,1.0,0.0,0.0,1.0
16,0.5409626676512168,1.221758171107726,0.3210300432773701,0.0,1.0,0.0,0.0,1.0
16,1.58549233387155,0.8672263868858827,0.3287442591174484,0.0,1.0,1.0,0.0,0.0
16,0.8891392230579946,0.9455771192300257,-0.35010673480946164,0.0,1.0,0.0,1.0,0.0
16,1.2373157784647724,0.9206641655319556,0.7453119144816889,0.0,1.0,0.0,0.0,1.0
16,1.58549233387155,1.1650184457156167,1.3315923183276563,1.0,0.0,1.0,0.0,0.0
16,1.2373157784647724,0.8175601508653025,-0.6741038000927595,0.0,1.0,1.0,0.0,0.0
16,0.192786112244439,1.2647200907246214,0.03560405719446446,0.0,1.0,0.0,1.0,0.0
16,1.58549233387155,1.5460130959551233,0.16674572647579922,0.0,1.0,0.0,1.0,0.0
16,0.5409626676512168,0.9255688715181536,0.03560405719446446,1.0,0.0,0.0,0.0,1.0
16,0.8891392230579946,0.6033191092284143,0.08960356807501395,0.0,1.0,1.0,0.0,0.0
16,1.58549233387155,1.621438577445122,-0.08010918040671343,0.0,1.0,1.0,0.0,0.0
16,1.2373157784647724,1.3445306456567023,0.8378825045626308,1.0,0.0,1.0,0.0,0.0
16,1.58549233387155,0.6670205728487025,0.3827437699979983,0.0,1.0,1.0,0.0,0.0
18,0.192786112244439,-1.1306983703136981,-1.0752430237768429,0.0,1.0,1.0,0.0,0.0
18,-0.1553904431623386,1.2740057161544327,1.4087344767284418,1.0,0.0,1.0,0.0,0.0
18,-0.5035669985691166,-0.2957502498825718,-1.522667542501397,0.0,1.0,0.0,1.0,0.0
18,0.5409626676512168,-1.6622183925596092,-1.7232371543434386,0.0,1.0,0.0,0.0,1.0
18,0.192786112244439,-1.439193967986907,-1.183242045537942,0.0,1.0,0.0,0.0,1.0
18,-0.5035669985691166,0.07522603627462514,-0.9363871386554294,0.0,1.0,0.0,0.0,1.0
18,0.5409626676512168,1.4985698703159125,0.79159720952216,1.0,0.0,0.0,0.0,1.0
18,1.2373157784647724,1.707743316762868,-1.0752430237768429,1.0,0.0,1.0,0.0,0.0
18,0.8891392230579946,1.6389568546401334,1.6093040885704832,1.0,0.0,1.0,0.0,0.0
18,0.192786112244439,1.1930557524595014,0.8301682887225524,1.0,0.0,0.0,0.0,1.0
18,-0.5035669985691166,-1.6438965248353163,-0.311535655609069,0.0,1.0,1.0,0.0,0.0
18,-0.5035669985691166,-0.7175332102539611,-1.7000945068232032,0.0,1.0,0.0,0.0,1.0
18,-0.1553904431623386,-0.7108748656826086,0.79159720952216,0.0,1.0,1.0,0.0,0.0
18,1.58549233387155,1.7368131825746411,1.4704482034490698,1.0,0.0,0.0,0.0,1.0
18,0.8891392230579946,1.6832190452865754,0.3518869066376842,1.0,0.0,0.0,1.0,0.0
18,-0.1553904431623386,-0.3807083215067208,0.706740835281296,0.0,1.0,1.0,0.0,0.0
18,1.2373157784647724,1.313519282550457,-1.3529547940196696,1.0,0.0,0.0,1.0,0.0
18,-0.5035669985691166,-0.5002900411131918,1.6633035994510328,0.0,1.0,1.0,0.0,0.0
18,-0.5035669985691166,-1.117753496400238,-1.021243512896293,0.0,1.0,0.0,1.0,0.0
18,-0.5035669985691166,-0.8855587025783714,0.08960356807501395,0.0,1.0,0.0,1.0,0.0
22,1.58549233387155,1.6766984113107477,-0.9981008653760576,1.0,0.0,1.0,0.0,0.0
22,-0.1553904431623386,0.3729490719691902,1.1155942748054577,0.0,1.0,1.0,0.0,0.0
22,1.58549233387155,1.11895816631579,-0.6355327208923671,0.0,1.0,0.0,1.0,0.0
22,-0.1553904431623386,1.0078582658289916,0.36731533831784124,0.0,1.0,0.0,1.0,0.0
22,1.58549233387155,0.8032643402431076,1.3778776133681276,0.0,1.0,0.0,0.0,1.0
22,-0.8517435539758943,1.250517023424645,0.8687393679229448,0.0,1.0,1.0,0.0,0.0
22,-0.5035669985691166,1.0952124070416993,-1.0829572396169211,0.0,1.0,0.0,1.0,0.0
22,-0.1553904431623386,0.7840013151291292,-0.9826724336959005,0.0,1.0,0.0,0.0,1.0
22,0.5409626676512168,1.1698384393176995,-0.5198194832911892,0.0,1.0,0.0,1.0,0.0
22,1.58549233387155,1.44004299122058,1.2930212391272635,0.0,1.0,0.0,0.0,1.0
22,-0.1553904431623386,1.6067382040131963,0.5987418135201966,0.0,1.0,0.0,1.0,0.0
22,1.58549233387155,1.7302287497535074,0.8455967204027095,1.0,0.0,0.0,0.0,1.0
22,-0.5035669985691166,0.44751483836165673,0.14360307895556382,0.0,1.0,0.0,1.0,0.0
22,0.192786112244439,1.3321631864425507,1.2390217282467142,0.0,1.0,0.0,0.0,1.0
22,-0.5035669985691166,1.650068984762082,1.2313075124066353,0.0,1.0,1.0,0.0,0.0
22,-0.8517435539758943,1.729004326354136,0.5370280867995685,0.0,1.0,0.0,1.0,0.0
22,1.2373157784647724,1.5926384334210157,0.17445994231587791,0.0,1.0,1.0,0.0,0.0
22,-0.5035669985691166,1.6205041231875583,-1.052100376256607,0.0,1.0,0.0,1.0,0.0
22,-0.1553904431623386,0.6724532971923248,-0.5661047783316604,0.0,1.0,0.0,0.0,1.0
22,0.192786112244439,1.3485354005163241,1.1541653540058505,0.0,1.0,0.0,1.0,0.0
23,-0.1553904431623386,-1.4219722929418175,-1.121528318817314,0.0,1.0,0.0,0.0,1.0
23,-1.5480966647894499,-1.017504459715349,0.4907427917590973,1.0,0.0,0.0,0.0,1.0
23,-1.5480966647894499,-0.44547835378245304,-1.314383714819277,1.0,0.0,1.0,0.0,0.0
23,-0.1553904431623386,-1.4118900834521735,0.30560161159721305,0.0,1.0,0.0,0.0,1.0
23,-0.5035669985691166,0.12652626926246985,-0.9826724336959005,0.0,1.0,0.0,1.0,0.0
23,-0.1553904431623386,-0.6201108552200445,-1.50723911082124,0.0,1.0,0.0,0.0,1.0
23,-0.8517435539758943,-1.2031296733353098,-1.6229523484224178,1.0,0.0,0.0,1.0,0.0
23,-1.5480966647894499,-1.1707114525045,1.1078800589653794,1.0,0.0,0.0,0.0,1.0
23,-1.5480966647894499,-0.5859729334989344,-0.39639202984993277,1.0,0.0,1.0,0.0,0.0
23,-0.5035669985691166,0.011073043502973045,-0.7666743901737019,0.0,1.0,0.0,1.0,0.0
23,0.192786112244439,-1.6550818930026927,-0.1572513388074987,0.0,1.0,0.0,1.0,0.0
23,-0.8517435539758943,-1.6065102695827356,1.6633035994510328,1.0,0.0,0.0,1.0,0.0
23,-0.5035669985691166,-0.6900193462112432,-0.20353663384796983,0.0,1.0,1.0,0.0,0.0
23,-0.1553904431623386,-1.0030979092982553,1.7327315420117393,0.0,1.0,0.0,1.0,0.0
23,-0.1553904431623386,-1.4172471966573732,0.807025641202317,0.0,1.0,0.0,0.0,1.0
23,-1.5480966647894499,-1.3415311051464966,1.2544501599268711,1.0,0.0,0.0,1.0,0.0
23,-1.5480966647894499,-0.7884023641955764,1.0538805480848294,1.0,0.0,1.0,0.0,0.0
23,-0.5035669985691166,0.13284265039730125,0.99988103720428,0.0,1.0,0.0,1.0,0.0
23,0.192786112244439,-1.0089283140836889,-1.6460949959426534,0.0,1.0,0.0,1.0,0.0
23,0.192786112244439,-1.4269904623686467,1.694160462811347,0.0,1.0,0.0,1.0,0.0
28,0.5409626676512168,1.3689309505799299,0.15131729479564215,0.0,1.0,0.0,1.0,0.0
28,1.2373157784647724,1.3240399218172094,-1.345240578179591,0.0,1.0,1.0,0.0,0.0
28,0.8891392230579946,1.7007985757185187,1.5707330093700904,0.0,1.0,0.0,0.0,1.0
28,1.2373157784647724,0.8997448727306724,1.2158790807264783,0.0,1.0,0.0,0.0,1.0
28,1.58549233387155,1.6096338057252146,1.671017815291111,0.0,1.0,0.0,0.0,1.0
28,1.2373157784647724,1.4578290531729823,1.4550197717689128,1.0,0.0,0.0,1.0,0.0
28,0.5409626676512168,1.676625025719529,0.3750295541579196,0.0,1.0,1.0,0.0,0.0
28,0.5409626676512168,1.1482259844343816,-0.82838811689433,0.0,1.0,1.0,0.0,0.0
28,1.58549233387155,1.2372791741667972,-1.1446709663375494,0.0,1.0,0.0,0.0,1.0
28,1.58549233387155,1.36186122078034,-0.3346783031293046,1.0,0.0,0.0,1.0,0.0
28,0.8891392230579946,1.2876396484759869,-0.1881082021678128,0.0,1.0,0.0,1.0,0.0
28,1.2373157784647724,0.8124777342295844,-0.7666743901737019,0.0,1.0,0.0,1.0,0.0
28,1.2373157784647724,1.1318077230244277,-0.473534188250718,1.0,0.0,1.0,0.0,0.0
28,0.5409626676512168,1.1511613940990577,-0.7358175268133877,0.0,1.0,0.0,0.0,1.0
28,1.2373157784647724,1.5778665761520854,0.8687393679229448,1.0,0.0,1.0,0.0,0.0
28,1.58549233387155,1.0660747040130079,-0.4889626199308751,0.0,1.0,0.0,1.0,0.0
28,0.8891392230579946,1.6677177872172,0.09731778391509266,0.0,1.0,0.0,0.0,1.0
28,1.58549233387155,1.514916423314152,-0.4889626199308751,0.0,1.0,0.0,0.0,1.0
28,0.5409626676512168,0.9027017588946795,1.1001658431253005,0.0,1.0,0.0,1.0,0.0
28,1.2373157784647724,0.6408058129314358,1.3933060450482846,0.0,1.0,0.0,1.0,0.0
29,1.58549233387155,1.0601744125043722,-0.0723949645666349,0.0,1.0,0.0,0.0,1.0
29,0.192786112244439,1.4878199831002175,1.7173031103315823,1.0,0.0,0.0,1.0,0.0
29,-0.5035669985691166,-0.8817112504845126,0.5524565184797255,0.0,1.0,0.0,1.0,0.0
29,0.192786112244439,1.5219939969550558,1.740445757851818,0.0,1.0,0.0,0.0,1.0
29,-0.1553904431623386,0.43674334397065095,0.5833133818400396,0.0,1.0,0.0,0.0,1.0
29,0.192786112244439,0.8096520208060216,-1.3298121464994341,0.0,1.0,1.0,0.0,0.0
29,0.8891392230579946,0.6119416580540458,1.6093040885704832,0.0,1.0,0.0,1.0,0.0
29,-0.1553904431623386,1.4857143807375153,0.5524565184797255,1.0,0.0,0.0,0.0,1.0
29,0.192786112244439,1.1848040877166688,1.6401609519307971,0.0,1.0,0.0,1.0,0.0
29,0.5409626676512168,1.2811629854042976,-1.2372415564184918,1.0,0.0,0.0,0.0,1.0
29,0.5409626676512168,0.3836089164557193,-0.1881082021678128,0.0,1.0,1.0,0.0,0.0
29,1.2373157784647724,1.253175852200584,1.1001658431253005,1.0,0.0,0.0,0.0,1.0
29,-0.5035669985691166,1.6098193183601563,1.7481599736918965,1.0,0.0,0.0,0.0,1.0
29,-0.5035669985691166,0.09716627030513818,1.269878591607028,0.0,1.0,1.0,0.0,0.0
29,-0.8517435539758943,-1.2637446044615166,0.5215996551194114,0.0,1.0,1.0,0.0,0.0
29,0.5409626676512168,0.6915264331157238,-0.2729645764086764,0.0,1.0,0.0,1.0,0.0
29,0.192786112244439,1.6234404482592297,-0.08782339624679195,0.0,1.0,1.0,0.0,0.0
29,1.2373157784647724,1.387183056011175,0.02017562551430741,0.0,1.0,0.0,0.0,1.0
29,0.192786112244439,1.4121489000953278,1.67873203113119,0.0,1.0,0.0,1.0,0.0
29,0.192786112244439,0.5789630065663676,1.655589383610954,0.0,1.0,1.0,0.0,0.0
31,1.2373157784647724,1.3666551834554226,1.1618795698459288,0.0,1.0,0.0,0.0,1.0
31,-0.8517435539758943,0.14774392033636455,-1.7000945068232032,1.0,0.0,0.0,1.0,0.0
31,-1.199920109382672,-0.5216589981037866,-0.21125084968804836,1.0,0.0,0.0,1.0,0.0
31,0.8891392230579946,1.2483513695829311,-1.4069543049002193,1.0,0.0,0.0,1.0,0.0
31,0.192786112244439,-1.1937561829964813,0.691312403601139,0.0,1.0,0.0,1.0,0.0
31,1.2373157784647724,0.9555491384158233,0.12046043143532804,0.0,1.0,1.0,0.0,0.0
31,-1.199920109382672,-0.6641328869137232,1.7173031103315823,1.0,0.0,1.0,0.0,0.0
31,0.5409626676512168,1.0775787312319638,1.1464511381657718,1.0,0.0,0.0,1.0,0.0
31,0.5409626676512168,1.542178454606918,0.7838829936820813,1.0,0.0,1.0,0.0,0.0
31,-0.1553904431623386,-1.2477690504261008,1.1310227064856146,0.0,1.0,1.0,0.0,0.0
31,0.5409626676512168,1.420156073826043,-1.360669009859748,0.0,1.0,0.0,1.0,0.0
31,0.192786112244439,-1.5939024017256143,1.2775928074471066,0.0,1.0,0.0,1.0,0.0
31,-0.1553904431623386,0.3031391836838073,-0.26525036056859785,0.0,1.0,0.0,1.0,0.0
31,1.58549233387155,1.2600176644978147,0.807025641202317,1.0,0.0,0.0,0.0,1.0
31,-1.5480966647894499,0.020743240109560503,-0.6972464476129951,1.0,0.0,0.0,0.0,1.0
31,-0.8517435539758943,-0.82885148844283,-1.2758126356188844,1.0,0.0,1.0,0.0,0.0
31,-0.1553904431623386,1.406040893121755,0.14360307895556382,0.0,1.0,0.0,1.0,0.0
31,-0.8517435539758943,0.26819580271370286,1.2930212391272635,0.0,1.0,0.0,0.0,1.0
31,-0.1553904431623386,-0.22351577748431953,-1.6769518593029675,0.0,1.0,1.0,0.0,0.0
31,-0.5035669985691166,0.04936650436088087,0.6990266194412177,0.0,1.0,0.0,0.0,1.0
32,1.2373157784647724,1.6431756553938073,0.5833133818400396,0.0,1.0,1.0,0.0,0.0
32,1.2373157784647724,1.3196375654067685,-0.30382143976899045,1.0,0.0,1.0,0.0,0.0
32,0.5409626676512168,0.6588412108975074,0.5755991659999613,0.0,1.0,0.0,1.0,0.0
32,1.2373157784647724,1.0767108771259852,1.3315923183276563,1.0,0.0,1.0,0.0,0.0
32,1.2373157784647724,0.45893667823814793,1.1078800589653794,0.0,1.0,1.0,0.0,0.0
32,0.8891392230579946,1.0068881517050856,1.2004506490463216,1.0,0.0,0.0,1.0,0.0
32,1.58549233387155,1.3067681453288684,0.9690241738439659,1.0,0.0,0.0,0.0,1.0
32,0.8891392230579946,1.284040815151302,0.4290290650384691,1.0,0.0,1.0,0.0,0.0
32,1.58549233387155,1.0594671374742954,0.058746704714699845,0.0,1.0,1.0,0.0,0.0
32,0.5409626676512168,0.6533749430354224,-1.2063846930581776,0.0,1.0,1.0,0.0,0.0
32,0.8891392230579946,0.6274889678844979,1.2313075124066353,0.0,1.0,1.0,0.0,0.0
32,0.5409626676512168,1.1025852947755406,0.8841677996031019,0.0,1.0,0.0,1.0,0.0
32,0.8891392230579946,1.4274053708472103,-1.3375263623395126,0.0,1.0,1.0,0.0,0.0
32,1.2373157784647724,1.245431221640773,-1.4378111682605335,1.0,0.0,0.0,0.0,1.0
32,0.8891392230579946,1.3605947281306232,-0.8746734119348012,0.0,1.0,1.0,0.0,0.0
32,0.5409626676512168,0.6835912973364595,-0.4966768357709536,0.0,1.0,0.0,1.0,0.0
32,0.8891392230579946,0.9970487354669463,1.1001658431253005,1.0,0.0,1.0,0.0,0.0
32,0.8891392230579946,0.5590082369659188,0.14360307895556382,0.0,1.0,0.0,0.0,1.0
32,0.8891392230579946,0.013451895369424394,-0.049252317046399326,0.0,1.0,0.0,0.0,1.0
