id,attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,best_node.mean,best_node.sd,can_cor.mean,can_cor.sd,cat_to_num,class_conc.mean,class_conc.sd,class_ent,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,elite_nn.mean,elite_nn.sd,eq_num_attr,freq_class.mean,freq_class.sd,g_mean.mean,g_mean.sd,gravity,h_mean.mean,h_mean.sd,inst_to_attr,iq_range.mean,iq_range.sd,joint_ent.mean,joint_ent.sd,kurtosis.mean,kurtosis.sd,leaves,leaves_branch.mean,leaves_branch.sd,leaves_corrob.mean,leaves_corrob.sd,leaves_homo.mean,leaves_homo.sd,leaves_per_class.mean,leaves_per_class.sd,lh_trace,linear_discr.mean,linear_discr.sd,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,mut_inf.mean,mut_inf.sd,naive_bayes.mean,naive_bayes.sd,nodes,nodes_per_attr,nodes_per_inst,nodes_per_level.mean,nodes_per_level.sd,nodes_repeated.mean,nodes_repeated.sd,nr_attr,nr_bin,nr_cat,nr_class,nr_cor_attr,nr_disc,nr_inst,nr_norm,nr_num,nr_outliers,ns_ratio,num_to_cat,one_nn.mean,one_nn.sd,p_trace,random_node.mean,random_node.sd,range.mean,range.sd,roy_root,sd.mean,sd.sd,sd_ratio,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t_mean.mean,t_mean.sd,tree_depth.mean,tree_depth.sd,tree_imbalance.mean,tree_imbalance.sd,tree_shape.mean,tree_shape.sd,var.mean,var.sd,var_importance.mean,var_importance.sd,w_lambda,worst_node.mean,worst_node.sd
452,0.2645921236402994,0.29485838498963285,1.4864142165407113,2.337340595588092,0.02456140350877193,0.5092364532019704,0.03988597514866102,,,1.3333333333333333,0.27832194026823476,0.23419065083795004,2.475263408944046,,,,,,,,,8.985492113592832,0.14285714285714285,0.12123834023092052,,,,,,40.714285714285715,,,3.686204298297748,1.8775686976903605,,,110,9.072727272727272,3.4206847613985207,0.00909090909090909,0.018882132538596823,69373.93268169738,180097.59081170202,0.14285714285714285,0.0408970641292017,,,,,,,,,,,,,,0.2754733271870089,0.4848585828356662,,,109,1.058252427184466,0.3824561403508772,6.411764705882353,4.757347258838319,2.18,3.3054685672351494,7,1,4,7,0.0,,285,0.0,3,96,4.395855314629566,0.75,,,,0.41428571428571426,0.019629029231223127,,,,,,,,,0.17701090462072241,0.2042369367229998,0.8485408488048604,7.872190779123146,8.118721461187215,3.6390550000817345,0.06075596312142268,0.091252222490307,0.049579412286931815,0.06350217121015925,,,0.009708737864077669,0.025606940028073302,,0.41428571428571426,0.019629029231223127
466,0.41715560759141573,0.18600941238272714,0.3530022556258144,0.7745004534622141,0.041176470588235294,0.5411764705882354,0.0972517393540176,,,0.16666666666666666,0.3963308155531187,0.20617029639850112,0.998776608183713,,,,,,,0.6941176470588235,0.1861196466679888,231.1055123344513,0.5,0.029116161578269618,,,,,,24.285714285714285,,,1.3474571295588171,0.7658780950553897,,,47,7.553191489361702,2.134687744585263,0.02127659574468085,0.022701323087881167,2308.4230880230875,3337.0625426147285,0.5,0.07522412565814339,,,,,,,,,,,,,,0.004321734250710141,0.010844597782611907,,,46,2.875,0.13529411764705881,3.8333333333333335,2.855085839605379,3.2857142857142856,4.322189107537832,14,1,2,2,0.016666666666666666,,340,0.0,12,2,80.68069463498584,6.0,,,,0.5088235294117647,0.014207232104107296,,,,,,,,,0.060192449535168176,0.1538443386714866,,,6.645161290322581,2.4031010820727423,0.08149430763191845,0.10880132817395315,0.06909699135638298,0.09043295168655323,,,0.0625,0.13820228989127567,,0.5205882352941177,0.024213900069075436
1121,0.1006131430493891,0.22526180563621948,1.4605239255195488,0.8661152550102157,0.034013605442176874,1.0,0.0,1.0,,0.0,0.12070834799621281,0.3139173869862462,0.8631205685666311,0.22031005779555382,0.27291305203686045,0.2615020934426102,0.7771696041600381,1.4775674857792969,3.658812685704722,1.0,0.0,8.14892756147347,0.5,0.30304576336566325,2.9850291170650096,4.536204096472099,1.534680649009573,2.900138309206426,4.428982148476537,29.4,0.92675,1.2685468775554003,2.217726192315123,0.9757153825976613,1.048752994054098,2.3763781233169254,2,1.0,0.0,0.5,0.30304576336566325,4.0,0.0,0.5,0.0,inf,0.7989655172413793,0.07316994573914333,0.6123137999999999,1.0261298704863824,6.475,8.143206098064542,3.226401360544218,4.5317525085321035,3.157,4.517354314197637,1.525,2.2062096707047387,0.10591830177105706,0.26837177253428857,1.0,0.0,1,0.1,0.003401360544217687,1.0,,1.0,,10,3,0,2,0.13333333333333333,1.0,294,0.0,10,8,12.789155425437983,,0.9077011494252873,0.0465073184293476,1.0,0.6974712643678161,0.026769520235420022,4.95,6.048186137641231,inf,0.8918515895323573,0.8706116802620905,,0.8995234736545774,1.0509697518861576,0.275730944254835,0.19307791423397305,3.137960674157303,4.492698804033664,0.6666666666666666,0.5773502691896258,0.5,,0.5,0.0,1.4775674857792946,2.607176913902216,0.1,0.31622776601683794,0.0,0.714712643678161,0.03902332236618855
837,0.00827349689124046,0.0015647436182868477,3.169908846129988,5.25175416477543e-06,0.05,0.7240000000000001,0.05316640543300504,0.4621298304723206,,0.0,0.002977551512702797,0.007906907012199139,0.9936167534536142,0.02673382782533151,0.03350389002685193,0.02673382944424237,0.033503892024531655,1.0000000603450188,0.30300924756631326,0.695,0.03659083066683357,53.67679319855334,0.5,0.06646803743153548,,,1.0356771039140698,,,20.0,1.72275791,0.04668220368693263,4.1450144946117,0.051975314311008665,-1.189809560693213,0.0716332283788505,67,7.1940298507462686,2.1619211852462716,0.014925373134328358,0.04389599050953523,3308.5922077922073,5564.695239226427,0.5,0.09498449299520788,0.27155925572947226,0.649,0.05152130088074683,1.2775527134999998,0.03608057532307041,1.74110198,0.11042589280256915,2.459999999997464e-09,9.16116470738693e-09,0.0025666999999999995,0.029215960640948804,-1.74937782,0.1160526250926075,0.018511104971904196,0.05197479265267012,0.675,0.039510898637098994,66,1.32,0.066,5.5,3.7779263191236634,1.9411764705882353,1.5943304184095446,50,0,0,2,0.0008163265306122449,1.0,1000,0.0,50,0,170.24363191398976,,0.5740000000000001,0.0377712412645741,0.21356398021237577,0.5469999999999999,0.004830458915396484,3.4904798,0.2168578499238427,0.27155925572947226,1.0000000301725087,9.050219593853913e-09,,5.090021713278943e-05,0.044285170743028617,6.012018024030567e-08,2.4037845401168576e-07,-7.381573333332791e-05,0.012381002273035341,6.2556390977443606,2.4852721798943382,0.09192725137770123,0.11281238894515654,0.07930562033582089,0.06800785722774631,1.0000000603450183,1.8100439754884512e-08,0.019999999999999997,0.06530412679851269,0.7864360197876242,0.5489999999999999,0.019692073983655904
4340,0.0641358596250751,0.05406456853397833,2.8055707810813333,0.003764703310497273,0.013054830287206266,0.6607287449392713,0.28464581686003015,0.3624998637909676,0.420300531974523,0.0,0.04384924755273534,0.035365012305058084,0.9358519011792976,0.19564101475836532,0.2579551526292045,0.43188083742279976,1.3026429292829373,9.326965197406327,20.589152076404368,0.610863697705803,0.23758225978980474,4.283800004668323,0.3333333333333333,0.33425804605271076,70.59724850572458,120.28929157407971,9.410956486481052,70.57913452148735,120.25559735474353,76.6,1.779921100000005,2.948528363242563,3.5229596587395884,0.18385671097881495,0.7128919219245813,1.8436200866949675,26,5.1923076923076925,1.2006408545183118,0.038461538461538464,0.09516405787440065,221.14285714285708,129.2845947859976,0.3333333333333333,0.25608954301843817,0.7748222477333965,0.7917678812415655,0.24627990461245394,1.2908760983999936,2.2696444576250285,75.06096360000001,128.75202287740944,70.61559789765013,120.32347554204148,70.30233919999999,119.77974835428546,67.248919,114.20573170646311,0.21846302352104247,0.1828638667421916,0.8042510121457489,0.18921039090523373,25,5.0,0.06527415143603134,3.5714285714285716,2.0701966780270626,5.0,2.5495097567963922,5,0,0,3,0.2,2.0,383,0.0,5,3,11.842314163115567,,0.8040485829959515,0.15598130866067986,0.43946483967500716,0.5157894736842106,0.17228153547278646,7.812044600000002,14.553261776708185,0.770539567110067,1.5876239490437618,2.9168509119058985,,0.014491086367527228,0.7106818878700404,0.001972942187928807,0.0036476901309581223,70.38636728571429,119.85595903512598,4.313725490196078,1.6430483386490051,0.16477685379104354,0.10833230190889465,0.1622596153846154,0.09668094708289815,9.326965197406327,20.380005501255205,0.19999999999999998,0.21293816321579206,0.5623910366149437,0.6601889338731444,0.07139272043601752
728,0.008881275431617545,0.01698611134999716,1.0558062451952848,1.2941353967303653,0.0017275419545903258,0.9370534573982849,0.17692660217201703,0.7071758352260267,,0.0,0.013039087496810837,0.02286245877588391,0.794432350758128,0.056602725082585514,0.06794045122069185,0.09293034574929064,0.2275848055769148,14.028685321591258,36.61150191343341,0.782732469743964,0.23849874711911995,7.7668980554765055,0.5,0.3682120701637748,281.7605515383281,745.4683486388137,16.230901213467906,281.7570339192685,745.459041893575,578.8571428571429,2.7142857142857144,6.317021600783229,1.7479542161297368,1.042215381168071,17.00918039201662,30.397097477972714,49,7.122448979591836,2.1372943669238342,0.02040816326530612,0.10600558780767005,2077.680230880231,3464.5605675708275,0.5,0.27418426209274294,1.000390724028237,0.9148336678221736,0.20417548383864426,1.6944,4.482961021467842,286.2857142857143,750.3947215267696,281.9487730926527,745.3962218881987,282.0,745.6610042997645,279.0,738.1646157870208,0.10228437982367582,0.26219799754297457,0.9368223560177583,0.10499928288702513,48,6.857142857142857,0.011846001974333662,4.0,2.891995221924885,8.0,7.0992957397195395,7,5,0,2,0.0,1.0,4052,0.0,7,4,9.322262764024666,,0.9523669646658153,0.10121991249356112,0.5000976619276284,0.7603655050781489,0.0006404842124186221,7.285714285714286,12.776466461353673,1.000390724028237,1.7577933429537833,3.5723926434863027,,2.7459525656682273,3.2475571036326647,0.37524264046110506,0.213872086143419,281.93967340225566,745.5872711487747,6.206185567010309,2.427868339416188,0.08049406848223996,0.07876464492147545,0.08596739477040816,0.10029993020898952,14.028685321591258,36.60596018485261,0.14285714285714285,0.37062642075523633,0.4999023380723716,0.7603655050781489,0.0006404842124186221
183,0.20699102451289747,0.09373275398469229,3.6858601978872048,0.8506318827364052,0.0019152501795547043,0.20613518754374488,0.02283444369720718,0.22548361535664196,0.2700061330608477,0.14285714285714285,0.08139380652484267,0.029800331765901213,3.602007147622906,0.6180890260384998,0.2793839152809648,0.033094994229622164,0.03338524451209314,0.10123704123286607,0.1834604868442381,0.18003970029717853,0.022555313515585453,6.775729927145774,0.03571428571428571,0.05048469122033493,0.21461124853796484,0.23476825583829872,1.4774556122245186,0.15614911919009875,0.18421383994973078,522.125,0.47309999999999997,0.4054515178579719,6.756263048061346,0.7317606081987381,7.262806104551084,24.129134262829595,2228,14.709605026929982,3.5846999658024785,0.0004488330341113106,0.00038173566856757176,147569851.56988394,1199062757.8178933,0.03571428571428571,0.04511715602526732,2.5730905989655315,0.2561701834704485,0.034498269150367904,0.12809663999999996,0.16016609526006428,1.16735,0.6255472293209451,0.3678923868805365,0.19650139413856604,0.26505,0.2647489848894609,0.013500000000000002,0.027558019603092752,0.5316042974487658,0.12805090313999928,0.10006999185340723,0.01664051379607928,2227,222.7,0.5331577687335408,79.53571428571429,87.37593623420715,222.7,139.6909684506005,8,0,1,28,0.6666666666666667,10.0,4177,0.0,7,7,5.9334657668798005,7.0,0.20350360859637648,0.030806788138835445,1.1645584149572705,0.19703968882310421,0.018222870277587826,1.1538499999999998,0.63526027255676,1.8496932608293237,0.2634800056984653,0.18801692544969117,,0.6468332982566813,1.024701009900814,0.04635930585503608,0.1160771937911508,0.3300370961308339,0.20480419266133815,13.713131313131314,3.8464400997536377,0.03810611636640895,0.05542330407337474,0.0037192240945954727,0.01126312908053943,0.10123704123286259,0.10865956711122662,0.1,0.06653096484279693,0.19160667974208845,0.17476851055041132,0.020544417897594324
40983,0.039173269308082646,0.06424084493405295,3.9999866263635697,1.3826772155693619e-05,0.0010332713370531101,0.9460632582174086,0.000650395180668437,0.39082380173117665,,0.0,0.001798560548162418,0.0010886167017027902,0.3028903171988337,0.23769029410650727,0.26477413077608014,894.1250639962306,1333.2889440105735,6532.042199796889,10800.272126292628,0.9065854764471364,0.01878038996654378,13.88359361222937,0.5,0.6308286783183149,167.24523036203055,208.56175823748788,93.80464491119827,160.16996646659476,197.46981154269142,967.8,61.7854866,88.75931397421938,4.281060522997341,0.009725645810381647,47.93602967111754,55.390224681905764,77,7.12987012987013,1.8521015755270336,0.012987012987012986,0.04448859239832444,3179.4920634920636,5756.987233490447,0.5,0.0275496148514239,0.1802797592558114,0.9377987954074911,0.04227809474890177,45.18215286395999,65.48401923872898,1076.1246028,833.7458734415155,204.9711689027485,193.7591952305543,198.045972,192.41121139800163,50.857894599999995,52.072449695356994,0.02181642056506412,0.00971490323995502,0.888611553137245,0.04169879949070399,76,15.2,0.015705724323207274,6.333333333333333,5.382350506024015,15.2,6.610597552415364,5,0,0,2,0.1,1.0,4839,0.0,5,5,182.34752093883708,,0.9782933798744076,0.014159966805660746,0.15274324399961006,0.9460632582174086,0.000650395180668437,1025.2667082,785.4299545038314,0.1802797592558114,61.20547449945023,59.01199127183851,1.256052857573415,3.3713382173505115,3.9198393283820363,1.5400852136066938e-05,1.5552526804190023e-05,199.20327630857145,193.58864753489726,6.183006535947713,2.2373560185863064,0.10610652175625823,0.10403404530598609,0.07295048701298701,0.05777184152733343,6532.042199796889,10229.81488173899,0.19999999999999998,0.24782960100958557,0.84725675600039,0.9460632582174086,0.000650395180668437
1499,0.2394468069050579,0.20868430233084984,2.3218579864626365,8.744056841708749e-05,0.03333333333333333,0.6523809523809524,0.02300218531141178,0.8956314509234995,0.04625811540431592,0.0,0.23474911421157926,0.1025265213226178,1.584962500721156,0.6115307553914445,0.3356029436206928,0.5321531311453309,0.8562473071626118,1.8590925565126122,4.017513879681056,0.6285714285714284,0.06659103797905722,2.054824476525204,0.3333333333333333,0.0,6.792813189639899,5.518782315559497,4.670450642080292,6.686388419693096,5.486920107447797,30.0,1.6721964285714286,1.7014363966237327,3.135483315163438,0.3380813195239266,-0.764292695287068,0.4335291914474822,16,4.4375,1.0935416468216166,0.0625,0.1052064881071206,89.46666666666667,40.525613299903725,0.3333333333333333,0.14433756729740643,9.152723511978063,0.9666666666666668,0.07462005887963911,1.12199991,1.148771319098698,9.294614285714285,7.2743423740405495,6.896174081632653,5.560538038865509,6.732992857142857,5.412620151894133,5.231599999999999,4.6033610130715,0.7713371720203545,0.3380473604186219,0.8904761904761905,0.1167503209424336,15,2.142857142857143,0.07142857142857142,2.5,1.378404875209022,3.0,1.4142135623730951,7,0,0,3,0.6190476190476191,2.0,210,0.0,7,2,2.0101725557722325,,0.8761904761904761,0.12130141698122414,1.6064512050074249,0.5142857142857142,0.09200874124564723,4.063014285714286,3.8389828785016182,6.236768993159738,1.0078718751989213,0.9918843916059769,,0.26361082262248103,0.37523823839428455,0.0007820550746615981,0.0006242293961254164,6.8016014739229025,5.467065470476401,3.6129032258064515,1.4983862286882446,0.16984533482253455,0.07844538137044721,0.220703125,0.1126554192641585,1.8590925565126124,3.0447297770126203,0.14285714285714285,0.2139487121557382,0.035287236751624144,0.5904761904761905,0.06808765266516575
906,0.015197375999593175,0.002862777929018825,2.807300863651253,3.382423245623888e-05,0.0175,0.5325,0.055339859052946624,0.0842754066013563,,0.0,0.0026790347149522374,0.0016559775428762616,0.9991161687869753,0.035250240100660676,0.024408996963921712,0.000326426227285476,0.00041081518035590933,0.017237492884971357,0.02337493946294769,0.5175000000000001,0.08337498958853842,85.7304275565505,0.5,0.024748737341529145,4.237001843957024,0.01726322973993182,0.03253754200810114,4.234750591866399,0.01825218858264989,57.142857142857146,0.13628214285714257,0.09529014979949144,3.7947628718646333,0.007196576951998593,1.1631000220224028,2.9928788342256927,103,9.572815533980583,3.1703341252364368,0.009708737864077669,0.009753713287830399,38999.591208791215,76658.4976261785,0.5,0.006865114380451915,0.007153148278711282,0.48,0.09264628073124864,0.10243707000000006,0.07201988522490665,4.571585714285713,0.28412423003897114,4.239122749999999,0.017000254080209054,4.240028571428572,0.015822132629717826,3.7826,0.5952877147508869,0.011654160573594792,0.007201040818409921,0.4600000000000001,0.06258327785172861,102,14.571428571428571,0.255,6.375,3.6492008257516693,14.571428571428571,2.9358214555806383,7,0,0,2,0.0,1.0,400,1.0,7,6,239.884004122257,,0.5025000000000001,0.09010025280517005,0.007102344157823928,0.495,0.06213783960769085,0.7889857142857143,0.8273689330815919,0.007153148278711282,0.10732980124672156,0.08167480899393462,,-0.10276381083014222,0.6063254660779546,0.0003203153093031928,0.00027032103146367847,4.24032125,0.01680531900028664,8.62439024390244,3.3926665786118506,0.05957230993961446,0.07209506573930173,0.04367835776319782,0.07657447059132208,0.017237492884971357,0.023334883520330207,0.14285714285714285,0.03423024271801027,0.992897655842176,0.49000000000000005,0.052967495273569025
750,0.0392193807050729,0.04818728215232304,2.7881557773157093,0.03816938693513213,0.014,0.5199999999999999,0.03126943839882287,0.09687880907687717,,0.0,0.0031870629645566815,0.0023000911548466175,0.9998153271549208,0.17900503869280543,0.14828910664409026,11.302329987269035,37.96553691068803,1058.0472609149858,2759.7511355875813,0.53,0.09153020145163988,68.99299463247952,0.5,0.01131370849898477,,,1.300990639866894,,,71.42857142857143,24.293637857142862,53.614436235174715,3.773479555981094,0.0429814048548136,0.46813241153688523,1.9227734084822865,128,10.21875,3.997907917465763,0.007812500000000002,0.010227144674295773,449244.40863519005,1777009.4088940003,0.5,0.09943689110435824,0.009474425907068979,0.506,0.056607812574276745,14.893570553999998,31.410028470023175,61.649387142857144,130.91214607468254,23.996290077142856,51.803567027925936,18.538512857142855,37.000375364507995,-1.8857414285714285,8.18707286041116,0.014491548489536678,0.011040856699905323,0.5520000000000002,0.0500666222813829,127,18.142857142857142,0.254,6.0476190476190474,4.821578480914631,18.142857142857142,4.705619740571601,7,0,0,2,0.047619047619047616,1.0,500,0.0,7,5,191.3987474029321,,0.5820000000000001,0.06629898608240971,0.009385503648154018,0.5399999999999999,0.06798692684790379,63.53512857142857,128.30285617572397,0.009474425907068979,14.797872510974216,31.28762164831211,,-0.04534969572139171,0.5589909482673512,0.010679349054730352,0.013822552618843822,22.6367218,48.14819249112547,9.262745098039217,4.182545319318728,0.04567627381676121,0.07567076629683292,0.038712166249752045,0.06849542810338165,1058.0472609149851,2757.8475154454854,0.14285714285714285,0.035514616958157844,0.990614496351846,0.5219999999999999,0.022010098692292257
40693,3.823200160472454e-05,4.71727192044422e-05,0.999945054163524,7.11828522271687e-05,0.009249743062692703,0.6690721649484537,0.0032354713321278983,0.6068435736442929,,0.0,0.040443735300015875,0.002199327095722634,0.9158790625676118,0.005252445026036051,0.0033149780751898024,0.00131435122331295,0.0008294962342255723,0.25023813988198074,0.004644226746573467,0.6496002524721229,0.03626934577858391,31.06019147906409,0.5,0.2390936598256671,0.0,0.0,0.6410538143877276,0.0,0.0,108.11111111111111,1.0,0.0,1.8863368850382807,0.0016399197647459219,-2.0017503356298665,0.0003940070957930046,40,6.075,1.5087352489028854,0.025,0.029227457413403407,617.5492063492063,520.808126444547,0.5,0.24748737341529167,0.5829274884796853,0.8140122028192721,0.017328283457175707,0.0,0.0,1.0,0.0,0.5009706520497887,0.0045124836835626755,0.6666666666666666,0.5,0.0,0.0,0.029487231692855262,0.001606156358648797,0.8140122028192721,0.017328283457175707,39,4.333333333333333,0.040082219938335044,4.333333333333333,2.7838821814150108,4.333333333333333,2.6457513110645903,9,9,0,2,0.0,1.0,973,0.0,9,0,32.91112005966331,,0.9948453608247423,0.00728976063078915,0.3682591228733763,0.6690721649484537,0.0032354713321278983,1.0,0.0,0.5829274884796853,0.5002380826570556,2.468338826191592e-05,1.0382943250182775,-0.0038764007077625776,0.01802396942516825,0.4994855967078189,5.887846720064156e-17,0.5016144349477683,0.007505378844626479,5.1645569620253164,1.9110366346958465,0.12300230208809042,0.09238146659429011,0.11552734375,0.0895870492308952,0.2502381398819804,2.4694267944512224e-05,0.1111111111111111,0.03947803412765694,0.6317408771266237,0.6690721649484537,0.0032354713321278983
770,0.05105204995678531,0.04617304952701668,2.992398670803723,0.007834907217580227,0.0096,0.7303123399897593,0.23112116020883894,0.3678809967950795,,0.0,0.018850791848261262,0.017875753960254565,0.9999538332662392,0.11712913484128497,0.12713406833220553,81.80080156974363,138.35494397181606,52445.28782958822,128302.34526297552,1.0,0.0,8.94512883415038,0.5,0.005656854249492385,,,236.82944708716607,,,104.16666666666667,65.71666666666667,134.49751546651956,3.880564976823999,0.11342909951218494,10.094882808985078,24.65899556435317,29,5.551724137931035,1.2979711337465902,0.034482758620689655,0.04200590153236564,299.4857142857143,162.49754116402423,0.5,0.024382992454708544,0.1565191736469937,0.5984639016897082,0.22193935579493598,36.71905999999999,71.49008444326695,1521.0333333333335,2795.2292762252378,388.3489706666667,782.4137974513177,359.4666666666667,789.4685343106885,326.21,795.9898505634352,0.11178752724596348,0.11069335483722043,0.559984639016897,0.16828321576138444,28,4.666666666666667,0.0448,4.0,2.160246899469287,5.6,4.722287581247038,6,0,0,2,0.0,1.0,625,0.0,6,4,25.768627453576443,,0.5974398361495136,0.1891749247132599,0.1353364278029413,0.4976190476190476,0.009202395307368303,1194.8233333333333,2844.0118587774323,0.1565191736469937,99.45155210477374,225.97701638938335,,1.4146674797486156,2.512677659935076,0.01644303093013646,0.02060719325675591,364.4590666666666,787.7641521678958,4.666666666666667,1.7147816742886512,0.14569967725111382,0.05997867392276506,0.1400862068965517,0.10326380325111137,52445.28782958822,128301.7710557654,0.16666666666666666,0.20283945852671662,0.8646635721970587,0.4992063492063492,0.019241372006315535
1014,0.023090514687655255,0.04235866232520721,1.9961282681952923,0.9500889606268885,0.005018820577164366,0.8055379746835444,0.005901519295653714,0.0983183766549537,,1.0,0.002195817032967304,0.0017185506760150166,0.7107483185701137,0.20361827297420085,0.3097319858148656,0.23877122963205802,0.6585192669819886,1.755106040449003,3.102620934958429,0.8055379746835444,0.005901519295653714,146.19028841034302,0.5,0.4320715212520059,0.0,0.0,0.2786044242300478,0.0,0.0,199.25,1.8333333333333333,1.329160135825126,2.7020147842045192,0.9463159625321514,-1.5858499084738629,0.5884213963205801,181,8.734806629834255,1.8307113344757615,0.00552486187845304,0.005790371735339612,14725.030880230881,14963.625092311504,0.5,0.5664667584091126,0.009760856538917034,0.8055379746835444,0.005901519295653714,0.7413,1.2404321553394204,3.0,3.1622776601683795,1.172940192388122,1.1921525097284489,1.0,1.2649110640673518,0.0,0.0,0.004861802560886308,0.0043094144605252405,0.8055379746835444,0.005901519295653714,180,30.0,0.2258469259723965,15.0,11.40175425099138,30.0,21.78072542409917,4,1,2,2,0.2,1.0,797,0.0,2,0,409.5737004324992,1.0,0.7403006329113924,0.022582839849805438,0.009666503188065344,0.8055379746835444,0.005901519295653714,3.0,3.1622776601683795,0.009760856538917034,1.0444942760763352,0.8927291287010527,,0.2378873394087866,0.2768677172433444,0.2709106046103534,0.18125114258159375,1.0908141962421711,1.1322361770584752,7.761772853185596,2.256787580078005,0.09865263337958512,0.07472033568018324,0.034527689053867404,0.04365829454935734,1.7551060404490109,2.6183505810945125,0.16666666666666666,0.12107527989746485,0.9903334968119346,0.8055379746835444,0.005901519295653714
45557,0.5,0.0,0.0,0.0,0.004162330905306972,0.7762671821305842,0.029617603280223264,,,0.0,0.500000005551115,0.0,0.9960589654112921,,,,,,,,,113511813.92029928,0.5,0.052242020254157015,,,,,,240.25,,,0.9960589566363556,0.0,,,255,11.254901960784315,3.405895405612527,0.00392156862745098,0.005893427083978011,351266.90880278987,947367.8407962865,0.5,0.008318903308077,,,,,,,,,,,,,,8.774936555155932e-09,0.0,,,254,63.5,0.2643080124869927,13.368421052631579,9.142152228464644,63.5,62.601916903558156,4,0,0,2,0.0,,961,0.0,4,0,-1.0,,,,,0.7596649484536083,0.03520473715469901,,,,,,,,,0.14415446696696696,0.08917727394766335,16.24220103986135,26.620802993249143,10.278978388998036,3.647991861771047,0.05569899847224791,0.07183973226239182,0.022635067210477942,0.045366067768161766,,,0.25,0.21218453735089773,,0.5369415807560138,0.0051848777372565415
15,0.20511434499075426,0.14735434941187012,1.6732922165223598,0.8517021947086961,0.012875536480686695,0.9099378881987578,0.04512887687921075,,,0.0,0.25839298344429923,0.12106117597862248,0.9293179372497983,,,,,,,0.8813664596273293,0.07153021843045254,2.159788840535681,0.5,0.21951669744990102,,,,,,77.66666666666667,,,2.172328304080174,0.6918355660723398,,,37,6.45945945945946,1.9663078005150583,0.02702702702702702,0.09829388370456339,821.9428571428571,695.168265440499,0.5,0.13377695860286035,,,,,,,,,,,,,,0.430281849691984,0.20975274022394802,,,36,4.0,0.05150214592274678,4.0,1.7320508075688772,4.5,1.6903085094570331,9,0,0,2,0.5555555555555556,,699,0.0,9,5,2.8888282592449137,,,,,0.7896894409937889,0.03696936522538179,,,,,,,,,0.09893539019613519,0.005077371625575981,2.2583795196621796,0.8609917075553902,5.561643835616438,2.2606925031076885,0.1165832816677027,0.1212435144909872,0.11349239864864864,0.11220678456762737,,,0.1111111111111111,0.2313679449803363,,0.8300000000000001,0.07572776160399183
41946,0.058162097131282904,0.1564167480130574,1.0148520117904232,1.4515397844089162,0.0076882290562036056,0.9655361879499811,0.008658889010193013,0.45898247804018844,,0.0,0.05737536004588482,0.1535077313809164,0.33235055553211046,,,31.557702056585928,282.24549615144895,968.7669737588864,3120.5829531949444,0.945385457454423,0.019783139952303432,24.729902309329283,0.5,0.6204993228333702,0.0,0.0,48.769512366662674,0.0,0.0,130.06896551724137,20.620689655172413,55.3452887355525,1.3337633490282206,1.4343232484845938,,,57,6.982456140350878,1.6849250520654306,0.017543859649122806,0.07634095702083155,1506.6603174603176,1244.4741093391467,0.5,0.08683767488255846,0.26688908068414086,0.9541324575807334,0.00812407212481798,11.707427586206897,29.913859181357207,37.758620689655174,82.0769043434326,17.625306249314367,38.4393858938359,13.689655172413794,29.45105315637634,0.0,0.0,0.013439218294312962,0.034567503084154044,0.4003234951510814,0.03810883274734353,56,1.9310344827586208,0.014846235418875928,5.6,3.921450978627398,4.3076923076923075,4.008004810888151,29,19,0,2,0.027093596059113302,1.0,3772,2.0,29,22,74.51421441080954,,0.9366440711268297,0.008271859466986962,0.21066491514791205,0.9387597715183922,0.0007928383168911197,37.758620689655174,82.0769043434326,0.26688908068414086,12.373898987505068,29.065169588954557,,,,0.41629076376019003,0.2586459154184438,16.70640916290971,36.75077756852914,6.053097345132743,2.0695095518219224,0.1093422005375366,0.08338181979776121,0.08021518640350878,0.08602928879617208,968.7669737588856,2721.1457691069463,0.034482758620689655,0.10904659558981199,0.7893350848520879,0.9387597715183922,0.0007928383168911197
